po/sr/extensions/cview/resources/cviewOverlay.dtd.po:	1 vertaald bericht.
po/sr/extensions/venkman/chrome/venkman-overlay.dtd.po:	3 vertaalde berichten.
po/sr/extensions/venkman/chrome/venkman.dtd.po:	46 vertaalde berichten.
po/sr/extensions/venkman/chrome/venkman.properties.po:	581 vertaalde berichten, 15 onvertaalde berichten.
po/sr/extensions/venkman/defines.inc.po:	po/sr/extensions/venkman/defines.inc.po:31: 'msgid' en 'msgstr' eindigen niet beide met '
'
msgfmt: 1 fatale fout gevonden
3 vertaalde berichten.
po/sr/extensions/signonviewer/resources/SignonViewer.properties.po:	7 vertaalde berichten.
po/sr/extensions/signonviewer/resources/SignonViewer.dtd.po:	16 vertaalde berichten.
po/sr/dom/chrome/accessibility/unix/accessible.properties.po:	13 vertaalde berichten.
po/sr/dom/chrome/accessibility/win/accessible.properties.po:	13 vertaalde berichten.
po/sr/dom/chrome/accessibility/mac/accessible.properties.po:	13 vertaalde berichten.
po/sr/dom/chrome/netErrorApp.dtd.po:	2 vertaalde berichten.
po/sr/dom/chrome/prompts.properties.po:	4 vertaalde berichten.
po/sr/dom/chrome/security/caps.properties.po:	25 vertaalde berichten.
po/sr/dom/chrome/xml/prettyprint.dtd.po:	1 vertaald bericht.
po/sr/dom/chrome/netError.dtd.po:	42 vertaalde berichten, 1 vage gelijkenis.
po/sr/dom/chrome/webservices/security.properties.po:	8 vertaalde berichten.
po/sr/dom/chrome/charsetTitles.properties.po:	99 vertaalde berichten.
po/sr/dom/chrome/printdialog.properties.po:	5 vertaalde berichten.
po/sr/dom/chrome/dom/dom.properties.po:	24 vertaalde berichten.
po/sr/dom/chrome/global.dtd.po:	1 vertaald bericht.
po/sr/dom/chrome/xslt/xslt.properties.po:	32 vertaalde berichten, 1 onvertaald bericht.
po/sr/dom/chrome/storage.properties.po:	1 vertaald bericht.
po/sr/dom/chrome/global-strres.properties.po:	1 vertaald bericht.
po/sr/dom/chrome/plugins.properties.po:	12 vertaalde berichten.
po/sr/dom/chrome/layout/layout_errors.properties.po:	5 vertaalde berichten.
po/sr/dom/chrome/layout/xul.properties.po:	4 vertaalde berichten.
po/sr/dom/chrome/layout/xmlparser.properties.po:	35 vertaalde berichten.
po/sr/dom/chrome/layout/css.properties.po:	100 vertaalde berichten.
po/sr/dom/chrome/layout/HtmlForm.properties.po:	8 vertaalde berichten.
po/sr/dom/chrome/layout/MediaDocument.properties.po:	9 vertaalde berichten.
po/sr/dom/chrome/layout/xbl.properties.po:	6 vertaalde berichten.
po/sr/dom/chrome/layout/printing.properties.po:	47 vertaalde berichten.
po/sr/dom/chrome/nsWebBrowserPersist.properties.po:	11 vertaalde berichten.
po/sr/dom/chrome/svg/svg.properties.po:	1 vertaald bericht.
po/sr/dom/chrome/appstrings.properties.po:	26 vertaalde berichten.
po/sr/netwerk/necko.properties.po:	25 vertaalde berichten.
po/sr/toolkit/crashreporter/crashes.properties.po:	2 vertaalde berichten.
po/sr/toolkit/crashreporter/crashreporter.ini.po:	37 vertaalde berichten, 1 onvertaald bericht.
po/sr/toolkit/crashreporter/crashes.dtd.po:	6 vertaalde berichten.
po/sr/toolkit/chrome/alerts/notificationNames.properties.po:	1 vertaald bericht.
po/sr/toolkit/chrome/autoconfig/autoconfig.properties.po:	6 vertaalde berichten.
po/sr/toolkit/chrome/search/search.properties.po:	10 vertaalde berichten.
po/sr/toolkit/chrome/global-platform/unix/platformKeys.properties.po:	5 vertaalde berichten.
po/sr/toolkit/chrome/global-platform/unix/intl.properties.po:	2 vertaalde berichten.
po/sr/toolkit/chrome/global-platform/win/platformKeys.properties.po:	5 vertaalde berichten.
po/sr/toolkit/chrome/global-platform/win/intl.properties.po:	2 vertaalde berichten.
po/sr/toolkit/chrome/global-platform/mac/platformKeys.properties.po:	4 vertaalde berichten, 1 onvertaald bericht.
po/sr/toolkit/chrome/global-platform/mac/intl.properties.po:	2 vertaalde berichten.
po/sr/toolkit/chrome/global/nsProgressDialog.properties.po:	4 vertaalde berichten.
po/sr/toolkit/chrome/global/dialogOverlay.dtd.po:	3 vertaalde berichten.
po/sr/toolkit/chrome/global/preferences.dtd.po:	4 vertaalde berichten.
po/sr/toolkit/chrome/global/wizard.dtd.po:	9 vertaalde berichten.
po/sr/toolkit/chrome/global/finddialog.properties.po:	2 vertaalde berichten.
po/sr/toolkit/chrome/global/finddialog.dtd.po:	10 vertaalde berichten.
po/sr/toolkit/chrome/global/findbar.dtd.po:	8 vertaalde berichten.
po/sr/toolkit/chrome/global/license.dtd.po:	5 vertaalde berichten.
po/sr/toolkit/chrome/global/dialog.properties.po:	4 vertaalde berichten, 4 onvertaalde berichten.
po/sr/toolkit/chrome/global/appPicker.dtd.po:	3 vertaalde berichten.
po/sr/toolkit/chrome/global/filepicker.dtd.po:	11 vertaalde berichten.
po/sr/toolkit/chrome/global/history/history.properties.po:	10 vertaalde berichten.
po/sr/toolkit/chrome/global/commonDialogs.properties.po:	15 vertaalde berichten.
po/sr/toolkit/chrome/global/datetimepicker.dtd.po:	1 vertaald bericht.
po/sr/toolkit/chrome/global/keys.properties.po:	35 vertaalde berichten.
po/sr/toolkit/chrome/global/contentAreaCommands.properties.po:	9 vertaalde berichten.
po/sr/toolkit/chrome/global/wizard.properties.po:	4 vertaalde berichten.
po/sr/toolkit/chrome/global/config.dtd.po:	23 vertaalde berichten.
po/sr/toolkit/chrome/global/editMenuOverlay.dtd.po:	20 vertaalde berichten.
po/sr/toolkit/chrome/global/viewSource.dtd.po:	30 vertaalde berichten, 3 onvertaalde berichten.
po/sr/toolkit/chrome/global/console.properties.po:	6 vertaalde berichten.
po/sr/toolkit/chrome/global/config.properties.po:	9 vertaalde berichten.
po/sr/toolkit/chrome/global/charsetOverlay.dtd.po:	10 vertaalde berichten.
po/sr/toolkit/chrome/global/printjoboptions.dtd.po:	17 vertaalde berichten.
po/sr/toolkit/chrome/global/customizeToolbar.properties.po:	7 vertaalde berichten.
po/sr/toolkit/chrome/global/notification.dtd.po:	1 vertaald bericht.
po/sr/toolkit/chrome/global/customizeToolbar.dtd.po:	12 vertaalde berichten.
po/sr/toolkit/chrome/global/findbar.properties.po:	10 vertaalde berichten.
po/sr/toolkit/chrome/global/console.dtd.po:	18 vertaalde berichten.
po/sr/toolkit/chrome/global/printProgress.dtd.po:	8 vertaalde berichten.
po/sr/toolkit/chrome/global/printdialog.dtd.po:	19 vertaalde berichten.
po/sr/toolkit/chrome/global/tree.dtd.po:	1 vertaald bericht.
po/sr/toolkit/chrome/global/intl.properties.po:	14 vertaalde berichten, 2 onvertaalde berichten.
po/sr/toolkit/chrome/global/printPageSetup.dtd.po:	35 vertaalde berichten.
po/sr/toolkit/chrome/global/gnomeprintdialog.properties.po:	23 vertaalde berichten.
po/sr/toolkit/chrome/global/nsTreeSorting.properties.po:	1 vertaald bericht.
po/sr/toolkit/chrome/global/browser.properties.po:	4 vertaalde berichten.
po/sr/toolkit/chrome/global/downloadProgress.properties.po:	3 vertaalde berichten.
po/sr/toolkit/chrome/global/nsHelperAppDlg.dtd.po:	17 vertaalde berichten.
po/sr/toolkit/chrome/global/regionNames.properties.po:	246 vertaalde berichten.
po/sr/toolkit/chrome/global/printPreview.dtd.po:	27 vertaalde berichten.
po/sr/toolkit/chrome/global/printPreviewProgress.dtd.po:	4 vertaalde berichten.
po/sr/toolkit/chrome/global/commonDialog.dtd.po:	8 vertaalde berichten.
po/sr/toolkit/chrome/global/viewSource.properties.po:	9 vertaalde berichten.
po/sr/toolkit/chrome/global/mozilla.dtd.po:	po/sr/toolkit/chrome/global/mozilla.dtd.po: waarschuwing: Charset "CHARSET" is not a portable encoding name.
                                                          Message conversion to user's charset might not work.
3 vertaalde berichten.
po/sr/toolkit/chrome/global/filepicker.properties.po:	40 vertaalde berichten.
po/sr/toolkit/chrome/global/customizeCharset.dtd.po:	7 vertaalde berichten.
po/sr/toolkit/chrome/global/about.dtd.po:	13 vertaalde berichten.
po/sr/toolkit/chrome/global/nsHelperAppDlg.properties.po:	2 vertaalde berichten.
po/sr/toolkit/chrome/global/languageNames.properties.po:	193 vertaalde berichten.
po/sr/toolkit/chrome/global/xpinstall/xpinstall.properties.po:	64 vertaalde berichten.
po/sr/toolkit/chrome/global/nsProgressDialog.dtd.po:	27 vertaalde berichten.
po/sr/toolkit/chrome/global/textcontext.dtd.po:	10 vertaalde berichten.
po/sr/toolkit/chrome/global-region/region.properties.po:	5 vertaalde berichten.
po/sr/toolkit/chrome/global-region/region.dtd.po:	1 vertaald bericht.
po/sr/toolkit/chrome/passwordmgr/passwordManager.dtd.po:	13 vertaalde berichten.
po/sr/toolkit/chrome/passwordmgr/passwordmgr.properties.po:	29 vertaalde berichten.
po/sr/toolkit/chrome/places/places.properties.po:	12 vertaalde berichten.
po/sr/toolkit/chrome/cookie/cookieAcceptDialog.properties.po:	14 vertaalde berichten.
po/sr/toolkit/chrome/cookie/cookieAcceptDialog.dtd.po:	12 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/downloads/downloads.dtd.po:	27 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/downloads/unknownContentType.dtd.po:	11 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/downloads/unknownContentType.properties.po:	20 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/downloads/downloads.properties.po:	64 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/downloads/settingsChange.dtd.po:	2 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/handling/handling.dtd.po:	3 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/handling/handling.properties.po:	7 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/update/history.dtd.po:	8 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/update/updates.properties.po:	81 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/update/incompatible.dtd.po:	5 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/update/errors.dtd.po:	1 vertaald bericht.
po/sr/toolkit/chrome/mozapps/update/updates.dtd.po:	0 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/help/welcome.xhtml.po:	13 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/help/help.properties.po:	1 vertaald bericht.
po/sr/toolkit/chrome/mozapps/help/help.dtd.po:	28 vertaalde berichten, 3 onvertaalde berichten.
po/sr/toolkit/chrome/mozapps/extensions/extensions.properties.po:	97 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/extensions/extensions.dtd.po:	116 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/extensions/update.properties.po:	po/sr/toolkit/chrome/mozapps/extensions/update.properties.po:26: dubbele definitie van een bericht...
po/sr/toolkit/chrome/mozapps/extensions/update.properties.po:23: ...dit is de plek van de eerste definitie
msgfmt: 1 fatale fout gevonden
po/sr/toolkit/chrome/mozapps/extensions/update.dtd.po:	34 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/extensions/about.dtd.po:	5 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/preferences/ocsp.dtd.po:	7 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/preferences/preferences.properties.po:	12 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/preferences/changemp.dtd.po:	9 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/preferences/removemp.dtd.po:	5 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/plugins/plugins.dtd.po:	16 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/plugins/plugins.properties.po:	21 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/profile/profileSelection.dtd.po:	11 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/profile/createProfileWizard.dtd.po:	13 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/profile/profileSelection.properties.po:	27 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/xpinstall/xpinstallConfirm.properties.po:	9 vertaalde berichten.
po/sr/toolkit/chrome/mozapps/xpinstall/xpinstallConfirm.dtd.po:	5 vertaalde berichten.
po/sr/toolkit/defines.inc.po:	1 vertaald bericht.
